AD_LEVEL,TA_ID,TAMBON_T,TAMBON_E,AM_ID,AMPHOE_T,AMPHOE_E,CH_ID,CHANGWAT_T,CHANGWAT_E,LAT,LONG
4,650507,ต. นครป่าหมาก,Nakhon Pa Mak,6505,อ. บางกระทุ่ม,Bang Krathum,65,จ. พิษณุโลก,Phitsanulok,16.609,100.351
4,361005,ต. กุดยม,Kut Yom,3610,อ. ภูเขียว,Phu Khiao,36,จ. ชัยภูมิ,Chaiyaphum,16.417,102.202
4,830302,ต. ศรีสุนทร,Si Sunthon,8303,อ. ถลาง,Thalang,83,จ. ภูเก็ต,Phuket,7.984,98.346
4,311704,ต. ดงอีจาน,Dong I Chan,3117,อ. โนนสุวรรณ,Non Din Daeng,31,จ. บุรีรัมย์,Buri Ram,14.546,102.517
4,321504,ต. หนองแวง,Nong Waeng,3215,อ. ศรีณรงค์,Si Narong,32,จ. สุรินทร์,Surin,14.757,103.977
4,860504,ต. ทุ่งคาวัด,Thung Kha Wat,8605,อ. ละแม,Lamae,86,จ. ชุมพร,Chumphon,9.748,99.000
4,460504,ต. จุมจัง,Chum Chang,4605,อ. กุฉินารายณ์,Kuchinarai,46,จ. กาฬสินธุ์,Kalasin,16.458,104.107
4,331202,ต. เมืองหลวง,Mueang Luang,3312,อ. ห้วยทับทัน,Huai Thap Than,33,จ. ศรีสะเกษ,Si Sa Ket,15.021,104.047
4,342004,ต. หนองกุง,Nong Kung,3420,อ. ตาลสุม,Tan Sum,34,จ. อุบลราชธานี,Ubon Ratchathani,15.444,105.185
4,501412,ต. ป่าไผ่,Pa Phai,5014,อ. สันทราย,San Sai,50,จ. เชียงใหม่,Chiang Mai,18.907,99.051
4,321304,ต. ตาวัง,Ta Wang,3213,อ. บัวเชด,Buachet,32,จ. สุรินทร์,Surin,14.609,104.016
4,920617,ต. ห้วยนาง,Huai Nang,9206,อ. ห้วยยอด,Huai Yot,92,จ. ตรัง,Trang,7.893,99.576
4,321305,ต. อาโพน,A Phon,3213,อ. บัวเชด,Buachet,32,จ. สุรินทร์,Surin,14.479,103.921
4,330306,ต. หนองแก้ว,Nong Kaeo,3303,อ. กันทรารมย์,Kanthararom,33,จ. ศรีสะเกษ,Si Sa Ket,15.143,104.702
4,601201,ต. ตากฟ้า,Tak Fa,6012,อ. ตากฟ้า,Tak Fa,60,จ. นครสวรรค์,Nakhon Sawan,15.313,100.488
4,451301,ต. โพนทราย,Phon Sai,4513,อ. โพนทราย,Phon Sai,45,จ. ร้อยเอ็ด,Roi Et,15.497,104.005
4,321402,ต. โคกกลาง,Khok Klang,3214,อ. พนมดงรัก,Phanom Dong Rak,32,จ. สุรินทร์,Surin,14.490,103.249
4,310902,ต. มะเฟือง,Mafueang,3109,อ. พุทไธสง,Phutthaisong,31,จ. บุรีรัมย์,Buri Ram,15.497,103.032
4,930903,ต. โคกสัก,Khok Sak,9309,อ. บางแก้ว,Bang Kaeo,93,จ. พัทลุง,Phatthalung,7.390,100.145
4,411903,ต. นาพู่,Na Phu,4119,อ. เพ็ญ,Phen,41,จ. อุดรธานี,Udon Thani,17.600,102.764
4,630204,ต. ตากตก,Tak Tok,6302,อ. บ้านตาก,Ban Tak,63,จ. ตาก,Tak,17.001,99.068
4,650610,ต. มะต้อง,Matong,6506,อ. พรหมพิราม,Phrom Phiram,65,จ. พิษณุโลก,Phitsanulok,17.086,100.166
4,130401,ต. บึงบา,Bueng Ba,1304,อ. หนองเสือ,Nong Suea,13,จ. ปทุมธานี,Pathum Thani,14.112,100.824
4,800410,ต. ไสหร้า,Sai Ra,8004,อ. ฉวาง,Chawang,80,จ. นครศรีธรรมราช,Nakhon Si Thammarat,8.437,99.547
4,610205,ต. โคกหม้อ,Khok Mo,6102,อ. ทัพทัน,Thap Than,61,จ. อุทัยธานี,Uthai Thani,15.550,99.915
4,661105,ต. สำนักขุนเณร,Samnak Khun Nen,6611,อ. ดงเจริญ,Dong Charoen,66,จ. พิจิตร,Phichit,16.042,100.568
4,460310,ต. เจ้าท่า,Chao Tha,4603,อ. กมลาไสย,Kamalasai,46,จ. กาฬสินธุ์,Kalasin,16.225,103.591
4,800106,ต. ท่าไร่,Tha Rai,8001,อ. เมืองนครศรีธรรมราช,Mueang Nakhon Si Thammarat,80,จ. นครศรีธรรมราช,Nakhon Si Thammarat,8.430,100.041
4,220313,ต. ตะกาดเง้า,Takat Ngao,2203,อ. ท่าใหม่,Tha Mai,22,จ. จันทบุรี,Chanthaburi,12.581,101.989
4,961105,ต. ริโก๋,Ri Ko,9611,อ. สุไหงปาดี,Su-ngai Padi,96,จ. นราธิวาส,Narathiwat,6.057,101.845
4,920207,ต. โคกยาง,Khok Yang,9202,อ. กันตัง,Kantang,92,จ. ตรัง,Trang,7.509,99.480
4,240702,ต. เมืองใหม่,Mueang Mai,2407,อ. ราชสาส์น,Ratchasan,24,จ. ฉะเชิงเทรา,Chachoengsao,13.715,101.278
4,300613,ต. หินโคน,Hin Khon,3006,อ. จักราช,Chakkarat,30,จ. นครราชสีมา,Nakhon Ratchasima,15.013,102.498
4,200702,ต. สุรศักดิ์,Surasak,2007,อ. ศรีราชา,Si Racha,20,จ. ชลบุรี,Chon Buri,13.160,100.983
4,480401,ต. บ้านแพง,Ban Phaeng,4804,อ. บ้านแพง,Ban Phaeng,48,จ. นครพนม,Nakhon Phanom,17.967,104.215
4,950501,ต. ยะหา,Yaha,9505,อ. ยะหา,Yaha,95,จ. ยะลา,Yala,6.504,101.125
4,270507,ต. หนองแวง,Nong Waeng,2705,อ. วัฒนานคร,Watthana Nakhon,27,จ. สระแก้ว,Sa kaeo,13.799,102.372
4,310509,ต. โคกสูง,Khok Sung,3105,อ. หนองกี่,Nong Ki,31,จ. บุรีรัมย์,Buri Ram,14.806,102.562
4,370119,ต. นาแต้,Na Tae,3701,อ. เมืองอำนาจเจริญ,Mueang Amnat Charoen,37,จ. อำนาจเจริญ,Amnat Charoen,15.954,104.692
4,671002,ต. ท้ายดง,Thai Dong,6710,อ. วังโป่ง,Wang Pong,67,จ. เพชรบูรณ์,Phetchabun,16.297,100.678
4,340415,ต. ยางขี้นก,Yang Khi Nok,3404,อ. เขื่องใน,Khueang Nai,34,จ. อุบลราชธานี,Ubon Ratchathani,15.446,104.508
4,802203,ต. สวนขัน,Suan Khan,8022,อ. ช้างกลาง,Chang Klang,80,จ. นครศรีธรรมราช,Nakhon Si Thammarat,8.416,99.643
4,341507,ต. คูเมือง,Khu Mueang,3415,อ. วารินชำราบ,Warin Chamrap,34,จ. อุบลราชธานี,Ubon Ratchathani,15.080,104.865
4,330902,ต. เมืองแคน,Mueang Khaen,3309,อ. ราษีไศล,Rasi Salai,33,จ. ศรีสะเกษ,Si Sa Ket,15.351,104.214
4,320401,ต. จอมพระ,Chom Phra,3204,อ. จอมพระ,Chom Phra,32,จ. สุรินทร์,Surin,15.107,103.599
4,341511,ต. บุ่งหวาย,Bung Wai,3415,อ. วารินชำราบ,Warin Chamrap,34,จ. อุบลราชธานี,Ubon Ratchathani,15.158,104.753
4,571604,ต. ป่าก่อดำ,Pa Ko Dam,5716,อ. แม่ลาว,Mae Lao,57,จ. เชียงราย,Chiang Rai,19.794,99.715
4,430801,ต. แก้งไก่,Kaeng Kai,4308,อ. สังคม,Sangkhom,43,จ. หนองคาย,Nong Khai,18.037,102.235
4,730206,ต. สระสี่มุม,Sa Si Mum,7302,อ. กำแพงแสน,Kamphaeng Saen,73,จ. นครปฐม,Nakhon Pathom,14.065,100.003
4,640802,ต. นครเดิฐ,Nakhon Doet,6408,อ. ศรีนคร,Si Nakhon,64,จ. สุโขทัย,Sukhothai,17.471,99.955
4,801601,ต. หัวไทร,Hua Sai,8016,อ. หัวไทร,Hua Sai,80,จ. นครศรีธรรมราช,Nakhon Si Thammarat,8.037,100.286
4,490508,ต. โพนงาม,Phon Ngam,4905,อ. คำชะอี,Khamcha-i,49,จ. มุกดาหาร,Mukdahan,16.675,104.435
4,570118,ต. ท่าสาย,Tha Sai,5701,อ. เมืองเชียงราย,Mueang Chiang Rai,57,จ. เชียงราย,Chiang Rai,19.837,99.851
4,400206,ต. บ้านฝาง,Ban Fang,4002,อ. บ้านฝาง,Ban Fang,40,จ. ขอนแก่น,Khon Kaen,16.443,102.654
4,960509,ต. เฉลิม,Chaloem,9605,อ. ระแงะ,Ra-ngae,96,จ. นราธิวาส,Narathiwat,6.291,101.641
4,190905,ต. พุคำจาน,Phu Kham Chan,1909,อ. พระพุทธบาท,Phra Phutthabat,19,จ. สระบุรี,Saraburi,14.744,100.847
4,390302,ต. บ้านถิ่น,Ban Thin,3903,อ. โนนสัง,Non Sang,39,จ. หนองบัวลำภู,Nong Bua Lam Phu,16.987,102.527
4,960203,ต. พร่อน,Phron,9602,อ. ตากใบ,Tak Bai,96,จ. นราธิวาส,Narathiwat,6.202,102.014
4,311011,ต. ผไทรินทร์,Phathai Rin,3110,อ. ลำปลายมาศ,Lam Plai Mat,31,จ. บุรีรัมย์,Buri Ram,14.917,102.777
4,490402,ต. หนองบัว,Nong Bua,4904,อ. ดงหลวง,Don Tan,49,จ. มุกดาหาร,Mukdahan,16.811,104.568
4,361003,ต. หนองคอนไทย,Nong Khon Thai,3610,อ. ภูเขียว,Phu Khiao,36,จ. ชัยภูมิ,Chaiyaphum,16.461,102.181
4,340120,ต. ปะอาว,Pa-Ao,3401,อ. เมืองอุบลราชธานี,Mueang Ubon Ratchathani,34,จ. อุบลราชธานี,Ubon Ratchathani,15.365,104.716
4,380302,ต. หนองพันทา,,3803,อ. โซ่พิสัย,So Phisai,38,จ. บึงกาฬ,Bueng Kan,18.129,103.384
4,110503,ต. แหลมฟ้าผ่า,Laem Fa Pha,1105,อ. พระสมุทรเจดีย์,Phra Samut Chedi,11,จ. สมุทรปราการ,Samut Prakarn,13.539,100.559
4,342202,ต. โคกก่อง,Khok Kong,3422,อ. สำโรง,Samrong,34,จ. อุบลราชธานี,Ubon Ratchathani,15.033,104.839
4,400712,ต. กุดน้ำใส,Kut Nam Sai,4007,อ. น้ำพอง,Nam Phong,40,จ. ขอนแก่น,Khon Kaen,16.697,102.789
4,412101,ต. หนองแสง,Nong Saeng,4121,อ. หนองแสง,Nong Saeng,41,จ. อุดรธานี,Udon Thani,17.172,102.842
4,450909,ต. ท่าสีดา,Tha Si Da,4509,อ. หนองพอก,Nong Phok,45,จ. ร้อยเอ็ด,Roi Et,16.200,104.215
4,250604,ต. บางยาง,Bang Yang,2506,อ. บ้านสร้าง,Ban Sang,25,จ. ปราจีนบุรี,Prachin Buri,13.940,101.175
4,350602,ต. หัวเมือง,Hua Mueang,3506,อ. มหาชนะชัย,Maha Chana Chai,35,จ. ยโสธร,Yasothon,15.566,104.207
4,460510,ต. นาโก,Nako,4605,อ. กุฉินารายณ์,Kuchinarai,46,จ. กาฬสินธุ์,Kalasin,16.606,104.055
4,461209,ต. หนองหิน,Nong Hin,4612,อ. หนองกุงศรี,Nong Kung Si,46,จ. กาฬสินธุ์,Kalasin,16.823,103.397
4,440810,ต. หนองบัวแก้ว,Nong Bua Kaeo,4408,อ. พยัคฆภูมิพิสัย,Phayakkhaphum Phisai,44,จ. มหาสารคาม,Maha Sarakham,15.543,103.309
4,301104,ต. ชีวึก,Chiwuek,3011,อ. ขามสะแกแสง,Kham Sakaesaeng,30,จ. นครราชสีมา,Nakhon Ratchasima,15.351,102.099
4,370602,ต. คำพระ,Kham Phra,3706,อ. หัวตะพาน,Hua Taphan,37,จ. อำนาจเจริญ,Amnat Charoen,15.761,104.518
4,480204,ต. โคกสว่าง,Khok Sawang,4802,อ. ปลาปาก,Pla Pak,48,จ. นครพนม,Nakhon Phanom,17.145,104.465
4,601116,ต. ศาลเจ้าไก่ต่อ,San Chao Kai To,6011,อ. ลาดยาว,Lat Yao,60,จ. นครสวรรค์,Nakhon Sawan,15.788,99.669
4,250212,ต. นาแขม,Na Khaem,2502,อ. กบินทร์บุรี,Kabin Buri,25,จ. ปราจีนบุรี,Prachin Buri,14.052,101.723
4,570202,ต. เวียงชัย,Wiang Chai,5702,อ. เวียงชัย,Wiang Chai,57,จ. เชียงราย,Chiang Rai,19.866,99.912
4,800501,ต. พิปูน,Phipun,8005,อ. พิปูน,Phipun,80,จ. นครศรีธรรมราช,Nakhon Si Thammarat,8.555,99.653
4,310716,ต. หนองบอน,Nong Bon,3107,อ. ประโคนชัย,Prakhon Chai,31,จ. บุรีรัมย์,Buri Ram,14.542,103.143
4,530706,ต. บ้านหม้อ,Ban Mo,5307,อ. พิชัย,Phichai,53,จ. อุตรดิตถ์,Uttaradit,17.256,100.123
4,320706,ต. หนองบัวบาน,Nong Bua Ban,3207,อ. รัตนบุรี,Rattanaburi,32,จ. สุรินทร์,Surin,15.239,103.826
4,560804,ต. เชียงแรง,Chiang Raeng,5608,อ. ภูซาง,Mueang Phayao,56,จ. พะเยา,Phayao,19.616,100.289
4,670701,ต. กองทูล,Kong Thun,6707,อ. หนองไผ่,Nong Phai,67,จ. เพชรบูรณ์,Phetchabun,15.956,101.103
4,660302,ต. ไผ่ท่าโพ,Phai Tha Pho,6603,อ. โพธิ์ประทับช้าง,Pho Prathap Chang,66,จ. พิจิตร,Phichit,16.278,100.235
4,311008,ต. โคกสะอาด,Khok Sa-At,3110,อ. ลำปลายมาศ,Lam Plai Mat,31,จ. บุรีรัมย์,Buri Ram,15.154,102.902
4,570507,ต. เจริญเมือง,Charoen Mueang,5705,อ. พาน,Phan,57,จ. เชียงราย,Chiang Rai,19.616,99.746
4,311702,ต. ทุ่งจังหัน,Thung Changhan,3117,อ. โนนสุวรรณ,Non Din Daeng,31,จ. บุรีรัมย์,Buri Ram,14.566,102.558
4,350403,ต. สงเปือย,Song Pueai,3504,อ. คำเขื่อนแก้ว,Kham Khuean Kaeo,35,จ. ยโสธร,Yasothon,15.647,104.221
4,320709,ต. ไผ่,Phai,3207,อ. รัตนบุรี,Rattanaburi,32,จ. สุรินทร์,Surin,15.324,103.895
4,570304,ต. บุญเรือง,Bunrueang,5703,อ. เชียงของ,Chiang Khong,57,จ. เชียงราย,Chiang Rai,19.989,100.347
4,640303,ต. บ้านป้อม,Ban Pom,6403,อ. คีรีมาศ,Khiri Mat,64,จ. สุโขทัย,Sukhothai,16.931,99.776
4,480808,ต. โพนสว่าง,Phon Sawang,4808,อ. ศรีสงคราม,Si Songkhram,48,จ. นครพนม,Nakhon Phanom,17.542,104.167
4,180206,ต. ไร่พัฒนา,Rai Phatthana,1802,อ. มโนรมย์,Manorom,18,จ. ชัยนาท,Chai Nat,15.333,100.225
4,760207,ต. หนองชุมพล,Nong Chumphon,7602,อ. เขาย้อย,Khao Yoi,76,จ. เพชรบุรี,Phetchaburi,13.295,99.797
4,860204,ต. นากระตาม,Na Kratam,8602,อ. ท่าแซะ,Tha Sae,86,จ. ชุมพร,Chumphon,10.606,99.184
4,440705,ต. หนองโพธิ์,Nong Pho,4407,อ. นาเชือก,Na Chueak,44,จ. มหาสารคาม,Maha Sarakham,15.755,103.130
4,230103,ต. หนองโสน,Nong Sano,2301,อ. เมืองตราด,Mueang Trat,23,จ. ตราด,Trat,12.184,102.488
4,350813,ต. สร้างมิ่ง,Sang Ming,3508,อ. เลิงนกทา,Loeng Nok Tha,35,จ. ยโสธร,Yasothon,16.095,104.506
4,301102,ต. โนนเมือง,Non Mueang,3011,อ. ขามสะแกแสง,Kham Sakaesaeng,30,จ. นครราชสีมา,Nakhon Ratchasima,15.416,102.116
4,240208,ต. บางกระเจ็ด,Bang Krachet,2402,อ. บางคล้า,Bang Khla,24,จ. ฉะเชิงเทรา,Chachoengsao,13.852,101.208
4,310901,ต. พุทไธสง,Phutthaisong,3109,อ. พุทไธสง,Phutthaisong,31,จ. บุรีรัมย์,Buri Ram,15.582,103.014
4,220508,ต. อ่างคีรี,Ang Khiri,2205,อ. มะขาม,Makham,22,จ. จันทบุรี,Chanthaburi,12.644,102.226
4,660604,ต. ท่าบัว,Tha Bua,6606,อ. โพทะเล,Pho Thale,66,จ. พิจิตร,Phichit,16.059,100.326
4,380108,ต. ไคสี,,3801,อ. บึงกาฬ,Bueng Kan,38,จ. บึงกาฬ,Bueng Kan,18.403,103.508
4,502003,ต. แสนไห,Saen Hai,5020,อ. เวียงแหง,Wiang Haeng,50,จ. เชียงใหม่,Chiang Mai,19.615,98.632
4,300106,ต. หนองระเวียง,Nong Rawiang,3001,อ. เมืองนครราชสีมา,Mueang Nakhon Ratchasima,30,จ. นครราชสีมา,Nakhon Ratchasima,14.946,102.199
4,160405,ต. ม่วงค่อม,Muang Khom,1604,อ. ชัยบาดาล,Chai Badan,16,จ. ลพบุรี,Lop Buri,15.078,101.024
4,301309,ต. หันห้วยทราย,Han Huai Sai,3013,อ. ประทาย,Prathai,30,จ. นครราชสีมา,Nakhon Ratchasima,15.611,102.656
4,471503,ต. ด่านม่วงคำ,Dan Muang Kham,4715,อ. โคกศรีสุพรรณ,Khok Si Suphan,47,จ. สกลนคร,Sakon Nakhon,17.096,104.320
4,660301,ต. โพธิ์ประทับช้าง,Pho Prathap Chang,6603,อ. โพธิ์ประทับช้าง,Pho Prathap Chang,66,จ. พิจิตร,Phichit,16.323,100.300
4,440707,ต. หนองเม็ก,Nong Mek,4407,อ. นาเชือก,Na Chueak,44,จ. มหาสารคาม,Maha Sarakham,15.786,102.998
4,620502,ต. ท่ามะเขือ,Tha Makhuea,6205,อ. คลองขลุง,Khlong Khlung,62,จ. กำแพงเพชร,Kamphaeng Phet,16.261,99.752
